,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,content_age,is_movie,watch_category
3648,ts113637,The Alcàsser Murders,SHOW,"['documentation', 'crime']",2019,TV-MA,1970-01-01 00:00:00.000000061,"['documentation', 'crime']",['ES'],1.0,tt8035424,7.1,2127.0,7.887,7.4,7,0,Good
3649,ts222367,We Are the Wave,SHOW,['drama'],2019,0,1970-01-01 00:00:00.000000049,['drama'],['DE'],1.0,tt11053220,6.2,2637.0,7.019,5.7,7,0,Average
3650,tm884511,The Lost Husband,MOVIE,"['romance', 'drama']",2020,PG-13,1970-01-01 00:00:00.000000109,"['romance', 'drama']",['US'],0.0,tt4257940,6.1,4578.0,10.492,7.1,6,1,Average
3651,ts252122,The Possessed,SHOW,"['thriller', 'horror']",2020,TV-MA,1970-01-01 00:00:00.000000009,"['thriller', 'horror']",['KR'],1.0,tt12929796,5.7,882.0,0.667,10.0,6,0,Low Rated
3652,tm887450,Made You Look: A True Story About Fake Art,MOVIE,"['documentation', 'crime']",2020,0,1970-01-01 00:00:00.000000096,"['documentation', 'crime']",['CA'],0.0,tt11994750,7.0,4111.0,6.085,7.0,6,1,Good
3653,tm430171,Screwball,MOVIE,"['documentation', 'history']",2019,0,1970-01-01 00:00:00.000000105,"['documentation', 'history']",['US'],0.0,tt8819596,7.1,1678.0,4.033,6.2,7,1,Good
3654,tm936396,Holidate,MOVIE,"['romance', 'comedy']",2020,0,1970-01-01 00:00:00.000000103,"['romance', 'comedy']",['US'],0.0,tt9866072,6.1,61924.0,17.732,7.1,6,1,Average
3655,tm425698,The Wedding Guest,MOVIE,['thriller'],2019,R,1970-01-01 00:00:00.000000094,['thriller'],"['IN', 'GB']",0.0,tt7645780,5.8,5480.0,9.548,5.6,7,1,Low Rated
3656,tm371882,Ne Zha,MOVIE,['fantasy'],2019,PG-13,1970-01-01 00:00:00.000000110,['fantasy'],['CN'],0.0,tt7843530,0.0,0.0,6.397,8.0,7,1,Low Rated
3657,tm858001,Only,MOVIE,"['romance', 'horror', 'thriller', 'drama', 'action', 'family']",2020,R,1970-01-01 00:00:00.000000098,"['romance', 'horror', 'thriller', 'drama', 'action', 'family']",['US'],0.0,0,0.0,0.0,5.929,5.5,6,1,Low Rated
3658,tm424074,Then Came You,MOVIE,"['comedy', 'drama']",2019,PG-13,1970-01-01 00:00:00.000000093,"['comedy', 'drama']",['US'],0.0,tt4859168,6.9,12356.0,18.449,7.5,7,1,Average
3659,ts222917,Kevin Hart: Don't F**k This Up,SHOW,['documentation'],2019,TV-MA,1970-01-01 00:00:00.000000040,['documentation'],['US'],1.0,tt11313054,6.4,2009.0,1.838,6.1,7,0,Average
3660,tm885860,Hannah Gadsby: Douglas,MOVIE,['comedy'],2020,0,1970-01-01 00:00:00.000000072,['comedy'],['AU'],0.0,0,0.0,0.0,3.917,7.5,6,1,Low Rated
3661,tm469400,Brené Brown: The Call to Courage,MOVIE,"['documentation', 'drama']",2019,0,1970-01-01 00:00:00.000000076,"['documentation', 'drama']",['US'],0.0,tt10050766,7.7,1516.0,4.22,7.1,7,1,Good
3662,ts86927,Touch Your Heart,SHOW,"['comedy', 'drama', 'romance']",2019,TV-MA,1970-01-01 00:00:00.000000063,"['comedy', 'drama', 'romance']",['KR'],1.0,tt9466990,7.7,3046.0,22.616,8.4,7,0,Good
3663,tm467299,Anthony Jeselnik: Fire in the Maternity Ward,MOVIE,['comedy'],2019,0,1970-01-01 00:00:00.000000064,['comedy'],['US'],0.0,tt10050780,7.2,3547.0,4.938,7.0,7,1,Good
3664,ts321758,Vagabond,SHOW,"['drama', 'action', 'thriller', 'romance']",2019,TV-MA,1970-01-01 00:00:00.000000061,"['drama', 'action', 'thriller', 'romance']",['KR'],1.0,tt8523042,8.2,7544.0,23.382,8.5,7,0,Highly Rated
3665,ts252098,The Duchess,SHOW,"['drama', 'comedy']",2020,TV-MA,1970-01-01 00:00:00.000000023,"['drama', 'comedy']",['GB'],1.0,0,0.0,0.0,6.196,7.1,6,0,Low Rated
3666,tm843768,John Mulaney & The Sack Lunch Bunch,MOVIE,"['comedy', 'family', 'music']",2019,0,1970-01-01 00:00:00.000000070,"['comedy', 'family', 'music']",['US'],0.0,tt11318624,7.4,3498.0,6.786,7.1,7,1,Good
3667,tm458721,Amy Schumer: Growing,MOVIE,['comedy'],2019,0,1970-01-01 00:00:00.000000061,['comedy'],['US'],0.0,tt9770590,5.4,3812.0,5.715,6.2,7,1,Low Rated
3668,tm918701,Don't Listen,MOVIE,"['thriller', 'horror', 'european']",2020,0,1970-01-01 00:00:00.000000098,"['thriller', 'horror', 'european']",['ES'],0.0,0,0.0,0.0,43.305,6.5,6,1,Low Rated
3669,tm571805,Otherhood,MOVIE,['comedy'],2019,R,1970-01-01 00:00:00.000000100,['comedy'],"['US', 'GB']",0.0,tt4180560,6.1,11048.0,12.353,6.2,7,1,Average
3670,tm501222,Twin Murders: The Silence of the White City,MOVIE,"['crime', 'drama', 'horror', 'thriller', 'action', 'european']",2019,0,1970-01-01 00:00:00.000000110,"['crime', 'drama', 'horror', 'thriller', 'action', 'european']",['ES'],0.0,tt8393332,5.3,5251.0,10.409,5.6,7,1,Low Rated
3671,tm848995,Jingle Jangle: A Christmas Journey,MOVIE,"['music', 'family', 'fantasy']",2020,PG,1970-01-01 00:00:00.000000122,"['music', 'family', 'fantasy']",['US'],0.0,tt7736496,6.5,18274.0,37.658,6.6,6,1,Average
3672,ts224164,Night on Earth,SHOW,['documentation'],2020,TV-PG,1970-01-01 00:00:00.000000045,['documentation'],['GB'],1.0,0,0.0,0.0,16.988,7.4,6,0,Low Rated
3673,ts215378,Love 101,SHOW,"['comedy', 'drama', 'romance']",2020,TV-14,1970-01-01 00:00:00.000000046,"['comedy', 'drama', 'romance']",['TR'],2.0,tt10516352,7.5,13797.0,12.956,8.2,6,0,Good
3674,ts237208,The Big Flower Fight,SHOW,['reality'],2020,0,1970-01-01 00:00:00.000000039,['reality'],"['GB', 'US']",1.0,tt12200714,7.4,1178.0,3.672,6.9,6,0,Good
3675,ts251157,Wizards: Tales of Arcadia,SHOW,"['action', 'scifi']",2020,TV-Y7,1970-01-01 00:00:00.000000024,"['action', 'scifi']",['US'],1.0,0,0.0,0.0,34.615,8.3,6,0,Low Rated
3676,ts268890,Lovestruck in the City,SHOW,"['drama', 'romance']",2020,TV-14,1970-01-01 00:00:00.000000030,"['drama', 'romance']",['KR'],1.0,tt13394544,7.7,2129.0,15.138,7.7,6,0,Good
3677,ts223192,Hospital Playlist,SHOW,"['comedy', 'drama']",2020,TV-14,1970-01-01 00:00:00.000000090,"['comedy', 'drama']",['KR'],2.0,tt11769304,8.8,4836.0,58.017,9.0,6,0,Highly Rated
3678,ts218803,Diagnosis,SHOW,"['documentation', 'reality']",2019,0,1970-01-01 00:00:00.000000047,"['documentation', 'reality']",['US'],2.0,tt8997426,0.0,0.0,1.585,7.9,7,0,Low Rated
3679,tm463385,Framing John DeLorean,MOVIE,"['drama', 'documentation']",2019,0,1970-01-01 00:00:00.000000109,"['drama', 'documentation']",['US'],0.0,tt6256978,6.5,2287.0,8.306,6.2,7,1,Average
3680,tm826563,A Cinderella Story: Christmas Wish,MOVIE,['romance'],2019,PG,1970-01-01 00:00:00.000000093,['romance'],['US'],0.0,tt10326928,5.3,0.0,18.575,6.5,7,1,Low Rated
3681,tm826473,A Sun,MOVIE,['drama'],2019,0,1970-01-01 00:00:00.000000156,['drama'],['TW'],0.0,0,0.0,0.0,12.052,7.6,7,1,Low Rated
3682,ts226602,How to Fix a Drug Scandal,SHOW,"['crime', 'documentation']",2020,TV-MA,1970-01-01 00:00:00.000000053,"['crime', 'documentation']",['US'],1.0,tt11958942,7.0,3232.0,2.716,7.3,6,0,Good
3683,tm823355,Inside Man: Most Wanted,MOVIE,"['thriller', 'action', 'crime']",2019,R,1970-01-01 00:00:00.000000106,"['thriller', 'action', 'crime']",['US'],0.0,tt7832848,5.6,3927.0,14.613,6.7,7,1,Low Rated
3684,ts255880,Dream Home Makeover,SHOW,['reality'],2020,TV-G,1970-01-01 00:00:00.000000027,['reality'],['US'],2.0,tt13161310,5.5,1078.0,3.903,7.8,6,0,Low Rated
3685,tm942240,Dance of the Forty One,MOVIE,"['drama', 'history']",2020,0,1970-01-01 00:00:00.000000099,"['drama', 'history']","['BR', 'MX']",0.0,tt11525022,6.8,4236.0,18.282,7.9,6,1,Average
3686,tm483997,The Kissing Booth 2,MOVIE,"['comedy', 'romance']",2020,0,1970-01-01 00:00:00.000000134,"['comedy', 'romance']",['GB'],0.0,tt9784456,5.7,30310.0,61.763,7.8,6,1,Low Rated
3687,ts221174,Ricky Zoom,SHOW,"['animation', 'family']",2019,TV-Y,1970-01-01 00:00:00.000000012,"['animation', 'family']",['CN'],2.0,tt10932166,6.3,90.0,0.856,7.3,7,0,Average
3688,ts103360,The Barrier,SHOW,"['scifi', 'fantasy', 'thriller', 'action', 'drama', 'war']",2020,TV-MA,1970-01-01 00:00:00.000000052,"['scifi', 'fantasy', 'thriller', 'action', 'drama', 'war']",['ES'],1.0,tt9460858,6.8,3447.0,22.236,7.2,6,0,Average
3689,ts220552,Power Players,SHOW,"['scifi', 'animation', 'action', 'comedy', 'fantasy']",2019,0,1970-01-01 00:00:00.000000011,"['scifi', 'animation', 'action', 'comedy', 'fantasy']","['US', 'FR']",1.0,tt10895604,5.9,84.0,3.367,0.0,7,0,Low Rated
3690,tm920096,Definition Please,MOVIE,"['drama', 'comedy']",2020,0,1970-01-01 00:00:00.000000091,"['drama', 'comedy']",[],0.0,tt10395748,5.5,157.0,2.673,1.0,6,1,Low Rated
3691,tm864480,Unknown Origins,MOVIE,"['thriller', 'comedy', 'action', 'crime', 'drama']",2020,0,1970-01-01 00:00:00.000000096,"['thriller', 'comedy', 'action', 'crime', 'drama']","['AR', 'ES']",0.0,tt5827790,6.1,6732.0,18.962,6.2,6,1,Average
3692,ts111206,Fast & Furious Spy Racers,SHOW,"['comedy', 'crime', 'drama', 'family', 'animation', 'action']",2019,0,1970-01-01 00:00:00.000000026,"['comedy', 'crime', 'drama', 'family', 'animation', 'action']",['US'],6.0,tt8322592,5.7,1444.0,66.94,6.9,7,0,Low Rated
3693,ts296153,Ashley Garcia: Genius in Love,SHOW,['comedy'],2020,TV-PG,1970-01-01 00:00:00.000000030,['comedy'],['US'],3.0,tt10380934,6.8,1183.0,10.666,7.8,6,0,Average
3694,tm898262,Coven,MOVIE,"['drama', 'history', 'thriller', 'horror', 'action']",2020,0,1970-01-01 00:00:00.000000092,"['drama', 'history', 'thriller', 'horror', 'action']","['AR', 'ES', 'FR']",0.0,tt9916362,6.4,4598.0,13.765,6.7,6,1,Average
3695,ts254982,Nadiya Bakes,SHOW,['documentation'],2020,0,1970-01-01 00:00:00.000000029,['documentation'],['GB'],1.0,0,0.0,0.0,1.25,10.0,6,0,Low Rated
3696,tm824165,Falling Inn Love,MOVIE,"['comedy', 'romance']",2019,0,1970-01-01 00:00:00.000000098,"['comedy', 'romance']",['US'],0.0,tt9860752,5.6,19091.0,23.196,6.5,7,1,Low Rated
3697,tm465231,Nate Bargatze: The Tennessee Kid,MOVIE,['comedy'],2019,0,1970-01-01 00:00:00.000000060,['comedy'],['US'],0.0,tt9861504,7.6,1798.0,3.621,7.5,7,1,Good
3698,ts215718,Extracurricular,SHOW,['drama'],2020,TV-MA,1970-01-01 00:00:00.000000054,['drama'],['KR'],1.0,tt12034342,0.0,0.0,34.829,8.2,6,0,Low Rated
3699,tm883189,Dangerous Lies,MOVIE,"['thriller', 'horror', 'drama', 'comedy', 'crime']",2020,0,1970-01-01 00:00:00.000000096,"['thriller', 'horror', 'drama', 'comedy', 'crime']",['US'],0.0,tt10183816,5.3,16731.0,10.872,6.4,6,1,Low Rated
3700,ts225328,Get Even,SHOW,['drama'],2020,TV-PG,1970-01-01 00:00:00.000000029,['drama'],['GB'],1.0,0,0.0,0.0,30.384,7.9,6,0,Low Rated
3701,tm458127,Human Nature,MOVIE,"['documentation', 'thriller']",2019,0,1970-01-01 00:00:00.000000107,"['documentation', 'thriller']",['US'],0.0,tt7188970,7.7,1541.0,4.784,7.2,7,1,Good
3702,tm475339,Beats,MOVIE,['drama'],2019,0,1970-01-01 00:00:00.000000109,['drama'],['US'],0.0,tt8530978,6.3,5122.0,14.674,6.8,7,1,Average
3703,ts268551,Run On,SHOW,['drama'],2020,0,1970-01-01 00:00:00.000000070,['drama'],['KR'],1.0,0,0.0,0.0,15.29,8.1,6,0,Low Rated
3704,tm881859,A Secret Love,MOVIE,"['documentation', 'drama']",2020,0,1970-01-01 00:00:00.000000083,"['documentation', 'drama']",['US'],0.0,tt3260524,7.8,4334.0,11.128,7.4,6,1,Good
3705,tm503508,Earthquake Bird,MOVIE,"['romance', 'thriller', 'crime', 'drama']",2019,R,1970-01-01 00:00:00.000000107,"['romance', 'thriller', 'crime', 'drama']","['JP', 'GB']",0.0,tt8178486,5.9,14154.0,10.937,5.9,7,1,Low Rated
3706,tm827304,LEGO Marvel Spider-Man: Vexed by Venom,MOVIE,"['animation', 'action', 'comedy', 'family']",2019,0,1970-01-01 00:00:00.000000025,"['animation', 'action', 'comedy', 'family']",['US'],0.0,tt10755644,5.6,290.0,23.538,7.2,7,1,Low Rated
3707,ts254600,The Playbook,SHOW,"['documentation', 'sport']",2020,TV-MA,1970-01-01 00:00:00.000000044,"['documentation', 'sport']",['US'],1.0,tt12930602,7.4,1360.0,12.259,6.8,6,0,Good
3708,tm461829,The Hard Way,MOVIE,['action'],2019,0,1970-01-01 00:00:00.000000092,['action'],['US'],0.0,tt9815714,4.8,3171.0,27.891,5.4,7,1,Low Rated
3709,tm434553,Cut Throat City,MOVIE,"['crime', 'thriller', 'action', 'drama']",2020,R,1970-01-01 00:00:00.000000123,"['crime', 'thriller', 'action', 'drama']",['US'],0.0,tt3547306,4.8,2521.0,16.92,6.6,6,1,Low Rated
3710,ts225716,Family Business,SHOW,"['comedy', 'family']",2019,TV-MA,1970-01-01 00:00:00.000000047,"['comedy', 'family']",['FR'],3.0,tt10423460,7.4,3907.0,14.761,7.3,7,0,Good
3711,tm848996,Tigertail,MOVIE,['drama'],2020,PG,1970-01-01 00:00:00.000000091,['drama'],['US'],0.0,tt8902948,6.6,3540.0,7.755,6.9,6,1,Average
3712,ts225162,Babies,SHOW,"['documentation', 'reality']",2020,TV-PG,1970-01-01 00:00:00.000000038,"['documentation', 'reality']",['US'],2.0,tt13705052,0.0,0.0,4.42,7.6,6,0,Low Rated
3713,tm448767,Knock Down the House,MOVIE,['documentation'],2019,PG,1970-01-01 00:00:00.000000086,['documentation'],['US'],0.0,tt9358052,7.1,12418.0,8.591,7.4,7,1,Good
3714,ts256783,We Are the Champions,SHOW,['documentation'],2020,TV-MA,1970-01-01 00:00:00.000000029,['documentation'],['US'],1.0,tt12409154,7.1,1379.0,15.129,5.8,6,0,Good
3715,ts89048,My First First Love,SHOW,['drama'],2019,TV-PG,1970-01-01 00:00:00.000000052,['drama'],['KR'],2.0,tt8995604,7.5,2163.0,33.995,8.3,7,0,Good
3716,tm912373,Jim Jefferies: Intolerant,MOVIE,['comedy'],2020,0,1970-01-01 00:00:00.000000066,['comedy'],['US'],0.0,tt12588160,7.2,2764.0,5.395,7.2,6,1,Good
3717,ts225669,Dragon's Dogma,SHOW,"['scifi', 'animation']",2020,0,1970-01-01 00:00:00.000000028,"['scifi', 'animation']",['JP'],1.0,0,0.0,0.0,15.918,7.2,6,0,Low Rated
3718,tm670553,Your Name Engraved Herein,MOVIE,"['drama', 'romance']",2020,0,1970-01-01 00:00:00.000000118,"['drama', 'romance']",['TW'],0.0,tt10329134,7.3,5628.0,11.14,8.2,6,1,Good
3719,ts268508,Alien Worlds,SHOW,"['documentation', 'animation', 'scifi']",2020,TV-PG,1970-01-01 00:00:00.000000044,"['documentation', 'animation', 'scifi']",['GB'],1.0,tt13464340,6.5,3509.0,17.867,6.8,6,0,Average
3720,tm847629,Dolly Parton: Here I Am,MOVIE,"['music', 'documentation']",2019,0,1970-01-01 00:00:00.000000089,"['music', 'documentation']",['GB'],0.0,tt11497544,7.3,1467.0,5.667,7.7,7,1,Good
3721,ts103890,The InBESTigators,SHOW,"['crime', 'family', 'comedy']",2019,0,1970-01-01 00:00:00.000000019,"['crime', 'family', 'comedy']",['AU'],2.0,tt9332962,8.1,783.0,16.955,8.8,7,0,Highly Rated
3722,ts221366,Criminal: France,SHOW,['crime'],2019,TV-MA,1970-01-01 00:00:00.000000026,['crime'],['FR'],1.0,0,0.0,0.0,7.419,7.2,7,0,Low Rated
3723,ts236388,The Circle France,SHOW,['reality'],2020,0,1970-01-01 00:00:00.000000050,['reality'],['FR'],1.0,tt9581778,7.4,692.0,4.231,8.5,6,0,Good
3724,tm893816,Desperados,MOVIE,"['comedy', 'romance']",2020,0,1970-01-01 00:00:00.000000105,"['comedy', 'romance']",['US'],0.0,tt10050362,5.2,10030.0,8.691,6.1,6,1,Low Rated
3725,ts86413,AJ and the Queen,SHOW,"['comedy', 'drama']",2020,TV-14,1970-01-01 00:00:00.000000052,"['comedy', 'drama']",['US'],1.0,tt8404094,7.4,7961.0,15.178,7.8,6,0,Good
3726,tm823488,David Foster: Off the Record,MOVIE,['documentation'],2019,0,1970-01-01 00:00:00.000000098,['documentation'],['CA'],0.0,tt10655608,6.9,552.0,4.511,7.0,7,1,Average
3727,ts218564,"Breakfast, Lunch & Dinner",SHOW,['documentation'],2019,TV-MA,1970-01-01 00:00:00.000000044,['documentation'],['US'],1.0,tt10681670,6.7,1045.0,4.356,8.0,7,0,Average
3728,ts89291,Mythomaniac,SHOW,"['comedy', 'drama']",2019,TV-MA,1970-01-01 00:00:00.000000046,"['comedy', 'drama']",['FR'],2.0,tt10677432,6.7,1274.0,6.586,6.7,7,0,Average
3729,tm467804,Watchman,MOVIE,['thriller'],2019,0,1970-01-01 00:00:00.000000140,['thriller'],['IN'],0.0,0,0.0,0.0,1.711,5.2,7,1,Low Rated
3730,ts254293,The American Barbecue Showdown,SHOW,['reality'],2020,TV-G,1970-01-01 00:00:00.000000043,['reality'],['US'],1.0,tt12938472,7.1,1151.0,17.691,6.2,6,0,Good
3731,tm922532,Freaks – You're One of Us,MOVIE,"['thriller', 'fantasy', 'scifi', 'action', 'drama']",2020,NC-17,1970-01-01 00:00:00.000000093,"['thriller', 'fantasy', 'scifi', 'action', 'drama']",['DE'],0.0,tt12875782,5.4,5809.0,13.88,5.7,6,1,Low Rated
3732,ts237104,History 101,SHOW,"['documentation', 'history']",2020,TV-PG,1970-01-01 00:00:00.000000022,"['documentation', 'history']",['GB'],1.0,tt11958648,6.8,4031.0,8.161,7.2,6,0,Average
3733,tm844642,Michelle Wolf: Joke Show,MOVIE,['comedy'],2019,0,1970-01-01 00:00:00.000000059,['comedy'],['US'],0.0,tt11269704,7.2,1571.0,2.937,6.8,7,1,Good
3734,ts114080,Twice Upon a Time,SHOW,"['scifi', 'thriller', 'drama', 'romance', 'comedy']",2019,0,1970-01-01 00:00:00.000000048,"['scifi', 'thriller', 'drama', 'romance', 'comedy']",['FR'],1.0,tt7943036,6.3,987.0,7.699,6.6,7,0,Average
3735,tm878842,The Edge of All We Know,MOVIE,['documentation'],2020,0,1970-01-01 00:00:00.000000099,['documentation'],['US'],0.0,tt11863046,6.6,2288.0,5.683,6.8,6,1,Average
3736,tm855483,Have a Good Trip: Adventures in Psychedelics,MOVIE,"['documentation', 'comedy']",2020,0,1970-01-01 00:00:00.000000085,"['documentation', 'comedy']",['US'],0.0,tt12133722,6.8,7578.0,14.485,6.8,6,1,Average
3737,tm447520,Sebastian Maniscalco: Stay Hungry,MOVIE,['comedy'],2019,0,1970-01-01 00:00:00.000000065,['comedy'],['US'],0.0,tt9482786,7.1,1295.0,3.423,6.4,7,1,Good
3738,ts89876,Lunatics,SHOW,['comedy'],2019,TV-MA,1970-01-01 00:00:00.000000036,['comedy'],['US'],1.0,tt8164794,6.6,3136.0,2.802,6.2,7,0,Average
3739,tm679284,The Knight Before Christmas,MOVIE,"['drama', 'fantasy', 'romance', 'comedy']",2019,0,1970-01-01 00:00:00.000000092,"['drama', 'fantasy', 'romance', 'comedy']",['US'],0.0,tt10060094,5.5,17762.0,22.498,6.5,7,1,Low Rated
3740,tm454824,Silver Skates,MOVIE,"['romance', 'family', 'history', 'drama']",2020,0,1970-01-01 00:00:00.000000136,"['romance', 'family', 'history', 'drama']",['RU'],0.0,tt10525672,7.1,5774.0,12.283,7.8,6,1,Good
3741,ts252341,Chef's Table: BBQ,SHOW,['documentation'],2020,TV-14,1970-01-01 00:00:00.000000045,['documentation'],['US'],1.0,tt12917170,7.8,981.0,2.73,7.7,6,0,Good
3742,tm453850,Time to Hunt,MOVIE,"['drama', 'scifi', 'thriller', 'action', 'crime']",2020,0,1970-01-01 00:00:00.000000135,"['drama', 'scifi', 'thriller', 'action', 'crime']",['KR'],0.0,tt11777040,6.3,5392.0,15.225,7.2,6,1,Average
3743,ts237488,Blood & Water,SHOW,['drama'],2020,TV-MA,1970-01-01 00:00:00.000000048,['drama'],['ZA'],2.0,0,0.0,0.0,16.27,7.9,6,0,Low Rated
3744,tm447439,System Crasher,MOVIE,"['drama', 'european']",2019,0,1970-01-01 00:00:00.000000118,"['drama', 'european']",['DE'],0.0,tt8535968,7.8,12699.0,10.838,7.7,7,1,Good
3745,ts222933,Who Killed Little Gregory?,SHOW,"['crime', 'drama', 'documentation', 'thriller']",2019,0,1970-01-01 00:00:00.000000060,"['crime', 'drama', 'documentation', 'thriller']",['FR'],1.0,tt11269714,7.4,2908.0,2.955,7.6,7,0,Good
3746,ts312044,Beyblade Burst Surge,SHOW,['animation'],2020,TV-Y,1970-01-01 00:00:00.000000023,['animation'],[],1.0,tt18554728,0.0,0.0,10.678,9.5,6,0,Low Rated
3747,ts220248,Hyperdrive,SHOW,['reality'],2019,TV-PG,1970-01-01 00:00:00.000000048,['reality'],['US'],1.0,0,0.0,0.0,8.653,7.5,7,0,Low Rated
3748,tm467467,Homecoming: A Film by Beyoncé,MOVIE,"['music', 'documentation']",2019,PG-13,1970-01-01 00:00:00.000000137,"['music', 'documentation']",['US'],0.0,tt10147546,7.4,7013.0,12.239,8.2,7,1,Good
3749,ts269690,Schulz Saves America,SHOW,['comedy'],2020,TV-MA,1970-01-01 00:00:00.000000017,['comedy'],['US'],1.0,tt13607518,7.3,1069.0,1.431,7.3,6,0,Good
3750,tm834664,Nikki Glaser: Bangin',MOVIE,['comedy'],2019,0,1970-01-01 00:00:00.000000063,['comedy'],['US'],0.0,tt10952752,6.1,1629.0,5.269,6.6,7,1,Average
3751,ts221363,Criminal: Germany,SHOW,"['drama', 'crime']",2019,TV-MA,1970-01-01 00:00:00.000000044,"['drama', 'crime']",['DE'],1.0,tt10986056,7.7,5108.0,5.923,7.1,7,0,Good
3752,ts268592,Beyblade Burst Rise,SHOW,"['action', 'scifi', 'sport', 'thriller', 'animation', 'fantasy']",2019,0,1970-01-01 00:00:00.000000000,"['action', 'scifi', 'sport', 'thriller', 'animation', 'fantasy']",['XX'],1.0,tt11916718,5.7,156.0,1.112,0.0,7,0,Low Rated
3753,tm497383,Sergio,MOVIE,"['drama', 'history', 'romance', 'documentation']",2020,R,1970-01-01 00:00:00.000000118,"['drama', 'history', 'romance', 'documentation']","['US', 'AL', 'JO', 'TH']",0.0,tt6468740,6.2,9619.0,13.626,6.7,6,1,Average
3754,tm978401,Mosul,MOVIE,['drama'],2019,0,1970-01-01 00:00:00.000000086,['drama'],['US'],0.0,0,0.0,0.0,9.023,6.7,7,1,Low Rated
3755,ts256764,Heaven Official's Blessing,SHOW,"['action', 'scifi', 'animation']",2020,TV-14,1970-01-01 00:00:00.000000024,"['action', 'scifi', 'animation']","['CN', 'US']",1.0,tt13375866,8.3,1349.0,14.073,8.5,6,0,Highly Rated
3756,ts88471,Girls from Ipanema,SHOW,"['drama', 'romance']",2019,TV-MA,1970-01-01 00:00:00.000000057,"['drama', 'romance']",['BR'],2.0,tt8001788,7.8,3423.0,10.219,7.2,7,0,Good
3757,tm449594,Brother,MOVIE,"['drama', 'european']",2019,0,1970-01-01 00:00:00.000000096,"['drama', 'european']",['FR'],0.0,tt9095526,6.7,1054.0,7.768,6.6,7,1,Average
3758,ts251560,Do Do Sol Sol La La Sol,SHOW,"['comedy', 'drama', 'music', 'romance']",2020,0,1970-01-01 00:00:00.000000060,"['comedy', 'drama', 'music', 'romance']",['KR'],1.0,tt12850262,7.4,1465.0,5.007,7.8,6,0,Good
3759,tm452851,The Operative,MOVIE,"['thriller', 'action', 'drama']",2019,0,1970-01-01 00:00:00.000000116,"['thriller', 'action', 'drama']","['IL', 'US', 'FR', 'DE']",0.0,tt8000718,5.7,6099.0,10.752,5.7,7,1,Low Rated
3760,tm457856,ReMastered: The Two Killings of Sam Cooke,MOVIE,"['documentation', 'music']",2019,0,1970-01-01 00:00:00.000000074,"['documentation', 'music']",[],0.0,tt9046564,7.2,2231.0,5.312,6.9,7,1,Good
3761,tm554944,Love Wedding Repeat,MOVIE,"['romance', 'comedy']",2020,0,1970-01-01 00:00:00.000000100,"['romance', 'comedy']","['IT', 'GB']",0.0,tt5096470,5.5,20033.0,14.358,5.7,6,1,Low Rated
3762,tm931158,Gather,MOVIE,['documentation'],2020,0,1970-01-01 00:00:00.000000074,['documentation'],['US'],0.0,tt9309756,7.8,196.0,3.759,7.4,6,1,Good
3763,ts237239,All For Love,SHOW,[],2020,0,1970-01-01 00:00:00.000000047,[],['CO'],1.0,0,0.0,0.0,30.275,7.4,6,0,Low Rated
3764,tm834230,The Silence of the Marsh,MOVIE,"['thriller', 'european']",2019,0,1970-01-01 00:00:00.000000092,"['thriller', 'european']",['ES'],0.0,0,0.0,0.0,19.667,5.3,7,1,Low Rated
3765,tm470836,The Show Must Go On: The Queen + Adam Lambert Story,MOVIE,"['documentation', 'music']",2019,0,1970-01-01 00:00:00.000000081,"['documentation', 'music']",['US'],0.0,tt9856280,7.8,1923.0,9.166,7.5,7,1,Good
3766,tm472411,Iron Fists and Kung Fu Kicks,MOVIE,"['documentation', 'history']",2019,0,1970-01-01 00:00:00.000000108,"['documentation', 'history']",['AU'],0.0,tt10255782,6.6,1146.0,6.579,7.0,7,1,Average
